media,date added,averageRating,numVotes,genres,golden_globe_wins,golden_globe_nominations,oscar_awards,oscar_nominations
the original kings of comedy,August 2021,6.8,6092.0,Comedy,0.0,0.0,0.0,0.0
navarasa,August 2021,7.5,48.0,Drama,0.0,0.0,0.0,0.0
shaman king,August 2021,8.0,6566.0,Action,0.0,0.0,0.0,0.0
bread barbershop,August 2021,6.6,244.0,Animation,0.0,0.0,0.0,0.0
comedy premium league,August 2021,4.8,1675.0,Comedy,0.0,0.0,0.0,0.0
the haunting in connecticut 2: ghosts of georgia,August 2021,5.3,18371.0,Drama,0.0,0.0,0.0,0.0
king of boys: the return of the king,August 2021,6.7,327.0,Crime,0.0,0.0,0.0,0.0
the chair,August 2021,3.6,264.0,Horror,0.0,0.0,0.0,0.0
open your eyes,August 2021,7.7,23.0,Drama,0.0,0.0,0.0,0.0
edens zero,August 2021,7.1,2093.0,Action,0.0,0.0,0.0,0.0
the secret diary of an exchange student,August 2021,5.4,1106.0,Comedy,0.0,0.0,0.0,0.0
brand new cherry flavor,August 2021,7.1,19421.0,Drama,0.0,0.0,0.0,0.0
d.p.,August 2021,6.0,9.0,Thriller,0.0,0.0,0.0,0.0
30 rock,August 2021,8.3,132765.0,Comedy,5.0,13.0,0.0,0.0
gone for good,August 2021,6.3,5435.0,Crime,0.0,0.0,0.0,0.0
beowulf,August 2021,4.1,12635.0,Action,0.0,0.0,0.0,0.0
the swarm,August 2021,4.5,8639.0,Horror,0.0,0.0,0.0,1.0
i need romance,August 2021,7.7,84.0,Romance,0.0,0.0,0.0,0.0
the witcher: nightmare of the wolf,August 2021,7.2,50853.0,Action,0.0,0.0,0.0,0.0
rascal does not dream of bunny girl senpai,August 2021,8.0,17334.0,Animation,0.0,0.0,0.0,0.0
bake squad,August 2021,6.9,1134.0,Game-Show,0.0,0.0,0.0,0.0
shiny_flakes: the teenage drug lord,August 2021,7.3,5938.0,Biography,0.0,0.0,0.0,0.0
hometown cha-cha-cha,August 2021,8.4,21116.0,Comedy,0.0,0.0,0.0,0.0
motel makeover,August 2021,5.0,866.0,Reality-TV,0.0,0.0,0.0,0.0
mighty raju,August 2021,5.1,91.0,Animation,0.0,0.0,0.0,0.0
good luck chuck,August 2021,5.6,95055.0,Comedy,0.0,0.0,0.0,0.0
friday night lights,August 2021,7.2,67185.0,Action,0.0,0.0,0.0,0.0
alrawabi school for girls,August 2021,7.1,10120.0,Drama,0.0,0.0,0.0,0.0
nneka the pretty serpent,August 2021,7.3,7.0,Drama,0.0,0.0,0.0,0.0
post mortem: no one dies in skarnes,August 2021,7.1,4246.0,Comedy,0.0,0.0,0.0,0.0
the kissing booth 3,August 2021,4.8,22601.0,Comedy,0.0,0.0,0.0,0.0
winx club,August 2021,6.2,7943.0,Action,0.0,0.0,0.0,0.0
lady boss: the jackie collins story,August 2021,6.9,503.0,Biography,0.0,0.0,0.0,0.0
boomika,August 2021,5.0,2722.0,Horror,0.0,0.0,0.0,0.0
poms,August 2021,6.1,7779.0,Comedy,0.0,0.0,0.0,0.0
cocaine cowboys: the kings of miami,August 2021,7.1,3266.0,Crime,0.0,0.0,0.0,0.0
monster hunter: legends of the guild,August 2021,5.2,1513.0,Action,0.0,0.0,0.0,0.0
john of god: the crimes of a spiritual healer,August 2021,6.5,1056.0,Crime,0.0,0.0,0.0,0.0
the november man,August 2021,6.3,70896.0,Action,0.0,0.0,0.0,0.0
pray away,August 2021,6.5,3620.0,Documentary,0.0,0.0,0.0,0.0
cooking with paris,August 2021,5.4,1222.0,Reality-TV,0.0,0.0,0.0,0.0
the kingdom,August 2021,8.2,20500.0,Comedy,0.0,0.0,0.0,0.0
brave animated series,September 2021,7.5,43.0,Animation,0.0,0.0,0.0,0.0
octonauts: above & beyond,September 2021,7.2,179.0,Adventure,0.0,0.0,0.0,0.0
dive club,September 2021,6.2,1274.0,Adventure,0.0,0.0,0.0,0.0
shadow parties,September 2021,5.4,17.0,Action,0.0,0.0,0.0,0.0
blood brothers: malcolm x & muhammad ali,September 2021,6.9,1225.0,Biography,0.0,0.0,0.0,0.0
intrusion,September 2021,6.0,5.0,Horror,0.0,0.0,0.0,0.0
too hot to handle: latino,September 2021,5.2,422.0,Game-Show,0.0,0.0,0.0,0.0
the blue lagoon,September 2021,6.4,660.0,Adventure,0.0,0.0,0.0,1.0
sharkdog,September 2021,6.0,245.0,Adventure,0.0,0.0,0.0,0.0
the women and the murderer,September 2021,6.4,1601.0,Crime,0.0,0.0,0.0,0.0
marshall,September 2021,6.7,12.0,Drama,0.0,0.0,0.0,1.0
house party 3,September 2021,4.7,5657.0,Comedy,0.0,0.0,0.0,0.0
how to be a cowboy,September 2021,7.4,196.0,Reality-TV,0.0,0.0,0.0,0.0
the stronghold,September 2021,7.5,94.0,Western,0.0,0.0,0.0,0.0
love 101,September 2021,5.0,153.0,Comedy,0.0,0.0,0.0,0.0
hotel del luna,September 2021,8.1,14045.0,Action,0.0,0.0,0.0,0.0
school of rock,September 2021,7.2,334419.0,Comedy,0.0,0.0,0.0,0.0
jaguar,September 2021,5.5,52.0,Adventure,0.0,0.0,0.0,0.0
he-man and the masters of the universe,September 2021,7.5,20219.0,Action,0.0,0.0,0.0,0.0
official secrets,September 2021,8.0,266.0,Comedy,0.0,0.0,0.0,0.0
sounds like love,September 2021,5.4,2782.0,Comedy,0.0,0.0,0.0,0.0
yowamushi pedal,September 2021,6.4,170.0,Comedy,0.0,0.0,0.0,0.0
baki hanma,September 2021,6.9,4601.0,Action,0.0,0.0,0.0,0.0
major dad,September 2021,6.5,3217.0,Comedy,0.0,0.0,0.0,0.0
chicago party aunt,September 2021,5.6,2357.0,Animation,0.0,0.0,0.0,0.0
my heroes were cowboys,September 2021,6.7,366.0,Documentary,0.0,0.0,0.0,0.0
luna park,September 2021,6.2,531.0,Drama,0.0,0.0,0.0,0.0
cliffhanger,September 2021,6.5,140941.0,Action,0.0,0.0,0.0,3.0
ganglands,September 2021,7.2,11.0,Crime,0.0,0.0,0.0,0.0
jailbirds new orleans,September 2021,6.5,314.0,Documentary,0.0,0.0,0.0,0.0
a storybots space adventure,September 2021,6.5,26.0,Adventure,0.0,0.0,0.0,0.0
ankahi kahaniya,September 2021,5.6,1023.0,Drama,0.0,0.0,0.0,0.0
the chestnut man,September 2021,7.7,55718.0,Crime,0.0,0.0,0.0,0.0
turning point: 9/11 and the war on terror,September 2021,7.9,11551.0,Documentary,0.0,0.0,0.0,0.0
shikara,September 2021,3.4,15484.0,Drama,0.0,0.0,0.0,0.0
safe house,September 2021,6.8,2678.0,Drama,0.0,0.0,0.0,0.0
the interview,September 2021,7.3,8.0,\N,0.0,0.0,0.0,0.0
if i leave here tomorrow: a film about lynyrd skynyrd,September 2021,7.8,1674.0,Biography,0.0,0.0,0.0,0.0
je suis karl,September 2021,5.5,1579.0,Drama,0.0,0.0,0.0,0.0
britney vs spears,September 2021,6.4,8158.0,Biography,0.0,0.0,0.0,0.0
omo ghetto: the saga,September 2021,7.6,102.0,Action,0.0,0.0,0.0,0.0
rhyme & reason,September 2021,7.4,924.0,Documentary,0.0,0.0,0.0,0.0
letters to juliet,September 2021,6.5,107888.0,Adventure,0.0,0.0,0.0,0.0
birth of the dragon,September 2021,5.7,8869.0,Action,0.0,0.0,0.0,0.0
the starling,September 2021,6.4,15446.0,Comedy,0.0,0.0,0.0,0.0
confessions of an invisible girl,September 2021,5.3,1424.0,Comedy,0.0,0.0,0.0,0.0
crocodile dundee in los angeles,September 2021,4.8,26384.0,Action,0.0,0.0,0.0,0.0
you vs. wild: out cold,September 2021,5.4,441.0,Adventure,0.0,0.0,0.0,0.0
q-force,September 2021,6.7,6592.0,Action,0.0,0.0,0.0,0.0
crime stories: india detectives,September 2021,7.0,1180.0,Crime,0.0,0.0,0.0,0.0
kid-e-cats,September 2021,6.6,192.0,Adventure,0.0,0.0,0.0,0.0
monsters inside: the 24 faces of billy milligan,September 2021,6.3,4883.0,Crime,0.0,0.0,0.0,0.0
sankofa,September 2021,7.0,820.0,Drama,0.0,0.0,0.0,0.0
kota factory,September 2021,9.0,84270.0,Comedy,0.0,0.0,0.0,0.0
no one gets out alive,September 2021,7.9,63.0,Comedy,0.0,0.0,0.0,0.0
prey,September 2021,5.3,1588.0,Horror,0.0,0.0,0.0,0.0
smaller and smaller circles,September 2021,6.6,682.0,Crime,0.0,0.0,0.0,0.0
final account,September 2021,7.3,1775.0,Documentary,0.0,0.0,0.0,0.0
labyrinth,September 2021,6.6,47.0,Drama,0.0,0.0,0.0,0.0
friendzone,September 2021,8.2,31.0,Drama,0.0,0.0,0.0,0.0
mystery men,September 2021,6.1,70998.0,Action,0.0,0.0,0.0,0.0
the smart money woman,September 2021,6.7,142.0,Drama,0.0,0.0,0.0,0.0
house party 2,September 2021,5.3,7152.0,Comedy,0.0,0.0,0.0,0.0
countdown: inspiration4 mission to space,September 2021,7.8,2103.0,Adventure,0.0,0.0,0.0,0.0
the comey rule,September 2021,7.5,10167.0,Drama,0.0,0.0,0.0,0.0
green lantern,September 2021,5.5,297442.0,Action,0.0,0.0,0.0,0.0
my little pony: a new generation,September 2021,6.8,4591.0,Adventure,0.0,0.0,0.0,0.0
nightbooks,September 2021,5.8,10638.0,Family,0.0,0.0,0.0,0.0
bangkok breaking,September 2021,5.8,371.0,Action,0.0,0.0,0.0,0.0
metal shop masters,September 2021,5.7,690.0,Game-Show,0.0,0.0,0.0,0.0
squid game,September 2021,8.0,556432.0,Action,0.0,0.0,0.0,0.0
schumacher,September 2021,7.4,25649.0,Biography,0.0,0.0,0.0,0.0
mars attacks!,September 2021,6.4,245399.0,Comedy,0.0,0.0,0.0,0.0
house party,September 2021,6.5,16865.0,Comedy,0.0,0.0,0.0,0.0
flip a coin -one ok rock documentary-,October 2021,7.2,146.0,Documentary,0.0,0.0,0.0,0.0
cowboy bebop,October 2021,8.9,141836.0,Action,0.0,0.0,0.0,0.0
swallow,October 2021,7.5,29.0,Adult,0.0,0.0,0.0,0.0
bad sport,October 2021,6.5,20.0,Action,0.0,0.0,0.0,0.0
pretty smart,October 2021,4.6,670.0,Comedy,0.0,0.0,0.0,0.0
bright: samurai soul,October 2021,5.5,1102.0,Action,0.0,0.0,0.0,0.0
the forgotten battle,October 2021,7.1,37567.0,Action,0.0,0.0,0.0,0.0
found,October 2021,4.5,241.0,Drama,0.0,0.0,0.0,0.0
awakenings,October 2021,7.8,160325.0,Biography,0.0,1.0,0.0,3.0
the duff,October 2021,6.4,102443.0,Comedy,0.0,0.0,0.0,0.0
lokillo,October 2021,4.0,97.0,Comedy,0.0,0.0,0.0,0.0
one night in paris,October 2021,6.1,30.0,Mystery,0.0,0.0,0.0,0.0
the devil inside,October 2021,6.6,275.0,Crime,0.0,0.0,0.0,0.0
thomas & friends: all engines go,October 2021,2.4,1975.0,Adventure,0.0,0.0,0.0,0.0
blue period,October 2021,7.7,3699.0,Animation,0.0,0.0,0.0,0.0
going in style,October 2021,7.1,4113.0,Comedy,0.0,0.0,0.0,0.0
dear mother,October 2021,6.0,25.0,\N,0.0,0.0,0.0,0.0
desperado,October 2021,7.1,29.0,Western,0.0,0.0,0.0,0.0
operation hyacinth,October 2021,6.8,4436.0,Crime,0.0,0.0,0.0,0.0
the billion dollar code,October 2021,8.0,11562.0,Biography,0.0,0.0,0.0,0.0
scaredy cats,October 2021,8.2,18.0,Drama,0.0,0.0,0.0,0.0
forever rich,October 2021,5.6,1554.0,Comedy,0.0,0.0,0.0,0.0
incident in a ghostland,October 2021,6.4,40498.0,Drama,0.0,0.0,0.0,0.0
hypnotic,October 2021,7.8,57.0,Adventure,0.0,0.0,0.0,0.0
gone,October 2021,6.4,9.0,\N,0.0,0.0,0.0,0.0
double team,October 2021,4.8,36916.0,Action,0.0,0.0,0.0,0.0
dave chappelle: the closer,October 2021,7.9,28956.0,Comedy,0.0,0.0,0.0,0.0
the five juanas,October 2021,6.9,2305.0,Crime,0.0,0.0,0.0,0.0
sex: unzipped,October 2021,3.3,449.0,Comedy,0.0,0.0,0.0,0.0
léon: the professional,October 2021,8.5,1257457.0,Action,0.0,0.0,0.0,0.0
king arthur: legend of the sword,October 2021,6.7,234593.0,Action,0.0,0.0,0.0,0.0
once upon a time in mexico,October 2021,6.3,170575.0,Action,0.0,0.0,0.0,0.0
occupation: rainfall,October 2021,4.7,15460.0,Action,0.0,0.0,0.0,0.0
fever dream,October 2021,6.7,10.0,Short,0.0,0.0,0.0,0.0
27 steps of may,October 2021,7.9,601.0,Drama,0.0,0.0,0.0,0.0
smart people,October 2021,6.1,23515.0,Comedy,0.0,0.0,0.0,0.0
in for a murder,October 2021,5.5,2390.0,Comedy,0.0,0.0,0.0,0.0
our brand is crisis,October 2021,6.9,640.0,Documentary,0.0,0.0,0.0,0.0
ave maria,October 2021,7.1,29.0,Drama,0.0,0.0,0.0,1.0
baking impossible,October 2021,7.0,1494.0,Game-Show,0.0,0.0,0.0,0.0
a world not ours,October 2021,7.9,545.0,Biography,0.0,0.0,0.0,0.0
the ingenuity of the househusband,October 2021,6.7,586.0,Comedy,0.0,0.0,0.0,0.0
another life,October 2021,7.6,96.0,Comedy,0.0,0.0,0.0,0.0
3000 nights,October 2021,7.1,1134.0,Drama,0.0,0.0,0.0,0.0
love is blind: brazil,October 2021,6.2,832.0,Reality-TV,0.0,0.0,0.0,0.0
ella fitzgerald: just one of those things,October 2021,7.0,577.0,Biography,0.0,0.0,0.0,0.0
seinfeld,October 2021,8.9,355676.0,Comedy,2.0,10.0,0.0,0.0
making malinche: a documentary by nacho cano,October 2021,4.9,61.0,Documentary,0.0,0.0,0.0,0.0
are you afraid of the dark?,October 2021,8.2,16342.0,Drama,0.0,0.0,0.0,0.0
convergence: courage in a crisis,October 2021,6.0,312.0,Documentary,0.0,0.0,0.0,0.0
japan sinks: people of hope,October 2021,6.2,12.0,Adventure,0.0,0.0,0.0,0.0
insiders,October 2021,4.6,225.0,Crime,0.0,0.0,0.0,0.0
night teeth,October 2021,5.7,21902.0,Action,0.0,0.0,0.0,0.0
a sinister sect: colonia dignidad,October 2021,7.6,432.0,Documentary,0.0,0.0,0.0,0.0
maya and the three,October 2021,8.1,5071.0,Action,0.0,0.0,0.0,0.0
serendipity,October 2021,6.8,122148.0,Comedy,0.0,0.0,0.0,0.0
colin in black & white,October 2021,6.2,8443.0,Biography,0.0,0.0,0.0,0.0
eagle eye,October 2021,6.6,195893.0,Action,0.0,0.0,0.0,0.0
the time it takes,October 2021,7.2,2083.0,Drama,0.0,0.0,0.0,0.0
reflection of you,October 2021,6.7,438.0,Drama,0.0,0.0,0.0,0.0
angeliena,October 2021,5.9,1427.0,Comedy,0.0,0.0,0.0,0.0
house of secrets: the burari deaths,October 2021,7.4,13027.0,Crime,0.0,0.0,0.0,0.0
spy kids 3: game over,October 2021,4.4,66889.0,Action,0.0,0.0,0.0,0.0
unthinkable,October 2021,7.0,91.0,Adult,0.0,0.0,0.0,0.0
my name,October 2021,7.8,33435.0,Action,0.0,0.0,0.0,0.0
theo von: regular people,October 2021,5.5,1390.0,Comedy,0.0,0.0,0.0,0.0
an astrological guide for broken hearts,October 2021,7.1,4290.0,Comedy,0.0,0.0,0.0,0.0
rita moreno: just a girl who decided to go for it,October 2021,7.7,1034.0,Biography,0.0,0.0,0.0,0.0
army of thieves,October 2021,6.4,90111.0,Action,0.0,0.0,0.0,0.0
victoria & abdul,October 2021,6.8,38522.0,Biography,0.0,1.0,0.0,2.0
stuck together,October 2021,7.6,1931.0,\N,0.0,0.0,0.0,0.0
insidious: chapter 2,October 2021,6.5,190342.0,Horror,0.0,0.0,0.0,0.0
live by night,October 2021,6.4,60069.0,Action,0.0,0.0,0.0,0.0
adventure beast,October 2021,5.4,746.0,Adventure,0.0,0.0,0.0,0.0
the guilty,October 2021,6.3,780.0,Crime,0.0,0.0,0.0,0.0
the holiday,October 2021,6.9,325864.0,Comedy,0.0,0.0,0.0,0.0
misfit: the series,October 2021,6.9,106.0,Comedy,0.0,0.0,0.0,0.0
inside job,October 2021,5.6,222.0,Crime,0.0,0.0,1.0,1.0
the seven deadly sins: cursed by light,October 2021,6.3,1478.0,Action,0.0,0.0,0.0,0.0
the trip,October 2021,6.1,5462.0,Drama,0.0,0.0,0.0,0.0
the raincoat killer: chasing a predator in korea,October 2021,6.4,3044.0,Crime,0.0,0.0,0.0,0.0
escape the undertaker,October 2021,4.2,1142.0,Comedy,0.0,0.0,0.0,0.0
the wonderful: stories from the space station,October 2021,6.3,188.0,Documentary,0.0,0.0,0.0,0.0
sivaji,October 2021,7.5,21843.0,Action,0.0,0.0,0.0,0.0
maid,October 2021,6.3,117.0,\N,0.0,0.0,0.0,0.0
the motive,October 2021,7.6,636.0,Drama,0.0,0.0,0.0,0.0
waterworld,October 2021,6.3,212002.0,Action,0.0,0.0,0.0,1.0
endless love,October 2021,4.9,9710.0,Drama,0.0,1.0,0.0,1.0
more than blue: the series,October 2021,8.1,560.0,Drama,0.0,0.0,0.0,0.0
as good as it gets,October 2021,7.7,321004.0,Comedy,2.0,5.0,2.0,7.0
the cave,October 2021,6.7,691.0,Crime,0.0,0.0,0.0,1.0
7 prisoners,November 2021,7.1,9349.0,Crime,0.0,0.0,0.0,0.0
school of chocolate,November 2021,7.6,2476.0,Game-Show,0.0,0.0,0.0,0.0
bruised,November 2021,7.2,7.0,Drama,0.0,0.0,0.0,0.0
father christmas is back,November 2021,4.5,7496.0,Comedy,0.0,0.0,0.0,0.0
light the night,November 2021,7.4,1558.0,Crime,0.0,0.0,0.0,0.0
falling in love like a romantic drama,November 2021,6.7,27.0,Reality-TV,0.0,0.0,0.0,0.0
texas rangers,November 2021,5.2,6356.0,Action,0.0,0.0,0.0,0.0
when a stranger calls,November 2021,6.4,14494.0,Horror,0.0,0.0,0.0,0.0
reasonable doubt: a tale of two kidnappings,November 2021,7.6,250.0,Crime,0.0,0.0,0.0,0.0
johnny mnemonic,November 2021,5.6,76814.0,Action,0.0,0.0,0.0,0.0
thir13en ghosts,November 2021,5.6,94679.0,Fantasy,0.0,0.0,0.0,0.0
oga bolaji,November 2021,6.0,11.0,Drama,0.0,0.0,0.0,0.0
super crooks,November 2021,7.1,3372.0,Action,0.0,0.0,0.0,0.0
new world,November 2021,6.0,318.0,Drama,0.0,0.0,0.0,0.0
tagged,November 2021,7.4,25.0,Comedy,0.0,0.0,0.0,0.0
tobot galaxy detectives,November 2021,6.2,26.0,Animation,0.0,0.0,0.0,0.0
hellbound,November 2021,4.7,3906.0,Action,0.0,0.0,0.0,0.0
robin robin,November 2021,7.0,6959.0,Adventure,0.0,0.0,0.0,1.0
carlos ballarta: false prophet,November 2021,6.7,173.0,Comedy,0.0,0.0,0.0,0.0
vita & virginia,November 2021,5.9,4927.0,Biography,0.0,0.0,0.0,0.0
the fastest,November 2021,8.3,19.0,Documentary,0.0,0.0,0.0,0.0
a castle for christmas,November 2021,5.6,15523.0,Adventure,0.0,0.0,0.0,0.0
